diagnosis,symptom,frequency
Mental and behavioral disorders due to psychoactive substance use,back pain,0.04226705091258405
Mental and behavioral disorders due to psychoactive substance use,abdominal pain,0.09073443367391494
Mental and behavioral disorders due to psychoactive substance use,dizziness,0.02707187145227491
Mental and behavioral disorders due to psychoactive substance use,fatigue,0.02078421098594009
Mental and behavioral disorders due to psychoactive substance use,vomiting,0.0872412889703956
Mental and behavioral disorders due to psychoactive substance use,shortness of breath,0.07719849794777749
Mental and behavioral disorders due to psychoactive substance use,headache,0.04445026635228364
Mental and behavioral disorders due to psychoactive substance use,numbness,0.031001659243734173
Mental and behavioral disorders due to psychoactive substance use,wheezing,0.032311588507553925
Mental and behavioral disorders due to psychoactive substance use,insomnia,0.0409571216487643
Mental and behavioral disorders due to psychoactive substance use,leg swelling,0.009082176229150293
Mental and behavioral disorders due to psychoactive substance use,foot pain,0.004453759496987163
Mental and behavioral disorders due to psychoactive substance use,cough,0.07309405292114225
Mental and behavioral disorders due to psychoactive substance use,rectal bleeding,0.0015719151165837044
Mental and behavioral disorders due to psychoactive substance use,night sweats,0.020260239280412193
Mental and behavioral disorders due to psychoactive substance use,hip pain,0.005152388437691031
Mental and behavioral disorders due to psychoactive substance use,blood clots,0.008820190376386343
Mental and behavioral disorders due to psychoactive substance use,leg pain,0.009868133787442146
Mental and behavioral disorders due to psychoactive substance use,neck pain,0.006549646319098768
Mental and behavioral disorders due to psychoactive substance use,eye pain,0.001659243734171688
Mental and behavioral disorders due to psychoactive substance use,runny nose,0.0015719151165837044
Mental and behavioral disorders due to psychoactive substance use,joint pain,0.004191773644223212
Mental and behavioral disorders due to psychoactive substance use,vaginal bleeding,0.002532529910051524
Mental and behavioral disorders due to psychoactive substance use,vaginal discharge,0.0012226006462317703
Mental and behavioral disorders due to psychoactive substance use,shoulder pain,0.005589031525630949
Mental and behavioral disorders due to psychoactive substance use,nasal congestion,0.0034058160859313596
Mental and behavioral disorders due to psychoactive substance use,coughing up blood,0.0013972578814077372
Mental and behavioral disorders due to psychoactive substance use,ankle pain,0.001659243734171688
Mental and behavioral disorders due to psychoactive substance use,arm pain,0.0027945157628154744
Mental and behavioral disorders due to psychoactive substance use,throat pain,0.0011352720286437867
Mental and behavioral disorders due to psychoactive substance use,peeling skin,0.00017465723517596715
Mental and behavioral disorders due to psychoactive substance use,memory loss,0.0020085582045236226
Mental and behavioral disorders due to psychoactive substance use,pelvic pain,0.0012226006462317703
Mental and behavioral disorders due to psychoactive substance use,muscle pain,0.001659243734171688
Mental and behavioral disorders due to psychoactive substance use,elbow pain,0.00017465723517596715
Mental and behavioral disorders due to psychoactive substance use,nosebleeds,0.0006986289407038686
Mental and behavioral disorders due to psychoactive substance use,heel pain,0.00026198585276395077
Mental and behavioral disorders due to psychoactive substance use,groin pain,0.0006113003231158851
Mental and behavioral disorders due to psychoactive substance use,anal pain,0.00017465723517596715
Mental and behavioral disorders due to psychoactive substance use,green stool,0.00017465723517596715
Mental and behavioral disorders due to psychoactive substance use,burning feet,8.732861758798358e-05
Mental and behavioral disorders due to psychoactive substance use,frequent urination,8.732861758798358e-05
Mental and behavioral disorders due to psychoactive substance use,testicle pain,8.732861758798358e-05
Mental and behavioral disorders due to psychoactive substance use,unexplained weight loss,0.0006986289407038686
Mental and behavioral disorders due to psychoactive substance use,leg cramps,0.00017465723517596715
Mental and behavioral disorders due to psychoactive substance use,intestinal gas,8.732861758798358e-05
Mental and behavioral disorders due to psychoactive substance use,frequent bowel movements,8.732861758798358e-05
Mental and behavioral disorders due to psychoactive substance use,urine odor,8.732861758798358e-05
Other disorders of the skin and subcutaneous tissue,fever,0.10265660872417186
Other disorders of the skin and subcutaneous tissue,headache,0.02361429977041653
Other disorders of the skin and subcutaneous tissue,insomnia,0.036733355198425716
Other disorders of the skin and subcutaneous tissue,nausea,0.09150541161036406
Other disorders of the skin and subcutaneous tissue,diarrhea,0.0764184978681535
Other disorders of the skin and subcutaneous tissue,back pain,0.0344375204985241
Other disorders of the skin and subcutaneous tissue,hip pain,0.0032797638570022957
Other disorders of the skin and subcutaneous tissue,abdominal pain,0.0787143325680551
Other disorders of the skin and subcutaneous tissue,fatigue,0.017054772056411937
Other disorders of the skin and subcutaneous tissue,numbness,0.029845851098720892
Other disorders of the skin and subcutaneous tissue,vomiting,0.07576254509675304
Other disorders of the skin and subcutaneous tissue,shoulder pain,0.005903574942604133
Other disorders of the skin and subcutaneous tissue,foot pain,0.018694653984913087
Other disorders of the skin and subcutaneous tissue,cough,0.07904230895375533
Other disorders of the skin and subcutaneous tissue,shortness of breath,0.07412266316825189
Other disorders of the skin and subcutaneous tissue,chills,0.10790423089537553
Other disorders of the skin and subcutaneous tissue,leg swelling,0.01607084289931125
Other disorders of the skin and subcutaneous tissue,leg pain,0.018366677599212858
Other disorders of the skin and subcutaneous tissue,wheezing,0.028533945555919975
Other disorders of the skin and subcutaneous tissue,dizziness,0.017382748442112166
Other disorders of the skin and subcutaneous tissue,night sweats,0.01607084289931125
Other disorders of the skin and subcutaneous tissue,blood clots,0.012135126270908495
Other disorders of the skin and subcutaneous tissue,eye pain,0.0016398819285011479
Other disorders of the skin and subcutaneous tissue,peeling skin,0.00032797638570022957
Other disorders of the skin and subcutaneous tissue,elbow pain,0.0006559527714004591
Other disorders of the skin and subcutaneous tissue,nasal congestion,0.0022958346999016072
Other disorders of the skin and subcutaneous tissue,neck pain,0.006231551328304362
Other disorders of the skin and subcutaneous tissue,arm pain,0.0019678583142013774
Other disorders of the skin and subcutaneous tissue,runny nose,0.0013119055428009183
Other disorders of the skin and subcutaneous tissue,pelvic pain,0.0016398819285011479
Other disorders of the skin and subcutaneous tissue,vaginal bleeding,0.0036077402427025255
Other disorders of the skin and subcutaneous tissue,frequent urination,0.0009839291571006887
Other disorders of the skin and subcutaneous tissue,ankle pain,0.0022958346999016072
Other disorders of the skin and subcutaneous tissue,frequent bowel movements,0.00032797638570022957
Other disorders of the skin and subcutaneous tissue,joint pain,0.0029517874713020664
Other disorders of the skin and subcutaneous tissue,vaginal discharge,0.0006559527714004591
Other disorders of the skin and subcutaneous tissue,unexplained weight loss,0.00032797638570022957
Other disorders of the skin and subcutaneous tissue,leg cramps,0.0006559527714004591
Other disorders of the skin and subcutaneous tissue,groin pain,0.0009839291571006887
Other disorders of the skin and subcutaneous tissue,rectal bleeding,0.0009839291571006887
Other disorders of the skin and subcutaneous tissue,cold hands,0.00032797638570022957
Other disorders of the skin and subcutaneous tissue,heel pain,0.0019678583142013774
Other disorders of the skin and subcutaneous tissue,muscle pain,0.0013119055428009183
Other disorders of the skin and subcutaneous tissue,throat pain,0.0009839291571006887
Other disorders of the skin and subcutaneous tissue,memory loss,0.0006559527714004591
Other disorders of the skin and subcutaneous tissue,green stool,0.00032797638570022957
Other disorders of the skin and subcutaneous tissue,anal pain,0.00032797638570022957
Other soft tissue disorders,fever,0.07362377575143532
Other soft tissue disorders,headache,0.04221546774738264
Other soft tissue disorders,diarrhea,0.06180344478216818
Other soft tissue disorders,hip pain,0.009456264775413711
Other soft tissue disorders,abdominal pain,0.07396149949341439
Other soft tissue disorders,arm pain,0.008105369807497468
Other soft tissue disorders,blood clots,0.0182370820668693
Other soft tissue disorders,chills,0.08409321175278622
Other soft tissue disorders,nausea,0.08915906788247213
Other soft tissue disorders,shortness of breath,0.07970280310705842
Other soft tissue disorders,ankle pain,0.003377237419790611
Other soft tissue disorders,leg pain,0.028368794326241134
Other soft tissue disorders,dizziness,0.029381965552178316
Other soft tissue disorders,vomiting,0.06788247213779129
Other soft tissue disorders,cough,0.06585612968591692
Other soft tissue disorders,nasal congestion,0.003377237419790611
Other soft tissue disorders,fatigue,0.022965214454576156
Other soft tissue disorders,numbness,0.029381965552178316
Other soft tissue disorders,insomnia,0.03343465045592705
Other soft tissue disorders,back pain,0.04154002026342452
Other soft tissue disorders,foot pain,0.009456264775413711
Other soft tissue disorders,unexplained weight loss,0.0016886187098953055
Other soft tissue disorders,night sweats,0.01789935832489024
Other soft tissue disorders,shoulder pain,0.016548463356973995
Other soft tissue disorders,leg swelling,0.015197568389057751
Other soft tissue disorders,wheezing,0.030732860520094562
Other soft tissue disorders,eye pain,0.002364066193853428
Other soft tissue disorders,runny nose,0.002701789935832489
Other soft tissue disorders,neck pain,0.009456264775413711
Other soft tissue disorders,joint pain,0.0060790273556231
Other soft tissue disorders,elbow pain,0.0016886187098953055
Other soft tissue disorders,memory loss,0.002026342451874367
Other soft tissue disorders,nosebleeds,0.0010131712259371835
Other soft tissue disorders,heel pain,0.0010131712259371835
Other soft tissue disorders,frequent urination,0.0006754474839581223
Other soft tissue disorders,groin pain,0.003377237419790611
Other soft tissue disorders,throat pain,0.0013508949679162446
Other soft tissue disorders,vaginal bleeding,0.002364066193853428
Other soft tissue disorders,pelvic pain,0.002364066193853428
Other soft tissue disorders,vaginal discharge,0.0006754474839581223
Other soft tissue disorders,vaginal dryness,0.0010131712259371835
Other soft tissue disorders,muscle pain,0.002701789935832489
Other soft tissue disorders,rectal bleeding,0.0010131712259371835
Other soft tissue disorders,green stool,0.00033772374197906115
Other soft tissue disorders,leg cramps,0.00033772374197906115
Intestinal infectious diseases,chills,0.08039109179793591
Intestinal infectious diseases,insomnia,0.02933188484519283
Intestinal infectious diseases,nausea,0.11461162411732755
Intestinal infectious diseases,diarrhea,0.13416621401412276
Intestinal infectious diseases,abdominal pain,0.11135252580119501
Intestinal infectious diseases,fatigue,0.020097772949483977
Intestinal infectious diseases,vomiting,0.09885931558935361
