diagnosis,symptom,frequency
"Other malignant neoplasm of skin of lower limb, including hip",dizziness,0.25
Vascular abnormalities of conjunctiva,fatigue,0.16666666666666666
Vascular abnormalities of conjunctiva,cough,0.16666666666666666
Vascular abnormalities of conjunctiva,diarrhea,0.16666666666666666
Vascular abnormalities of conjunctiva,shortness of breath,0.16666666666666666
Vascular abnormalities of conjunctiva,abdominal pain,0.16666666666666666
Vascular abnormalities of conjunctiva,headache,0.16666666666666666
Cellulitis of right upper limb,cough,0.2
Cellulitis of right upper limb,diarrhea,0.2
Cellulitis of right upper limb,shortness of breath,0.2
Cellulitis of right upper limb,abdominal pain,0.2
Cellulitis of right upper limb,headache,0.2
Subdural hemorrhage,fatigue,0.2
Subdural hemorrhage,wheezing,0.2
Subdural hemorrhage,cough,0.2
Subdural hemorrhage,shortness of breath,0.2
Subdural hemorrhage,leg swelling,0.2
"Cocaine abuse, unspecified",wheezing,0.5
"Cocaine abuse, unspecified",shortness of breath,0.5
"Duodenal ulcer, unspecified as acute or chronic, without hemorrhage or perforation, without mention of obstruction",abdominal pain,1.0
"Epilepsy, unspecified, without mention of intractable epilepsy",cough,0.18181818181818182
"Epilepsy, unspecified, without mention of intractable epilepsy",shortness of breath,0.09090909090909091
"Epilepsy, unspecified, without mention of intractable epilepsy",night sweats,0.18181818181818182
"Epilepsy, unspecified, without mention of intractable epilepsy",diarrhea,0.18181818181818182
"Epilepsy, unspecified, without mention of intractable epilepsy",nausea and vomiting,0.09090909090909091
"Epilepsy, unspecified, without mention of intractable epilepsy",headache,0.18181818181818182
"Epilepsy, unspecified, without mention of intractable epilepsy",abdominal pain,0.09090909090909091
"Urinary catheterization as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",shortness of breath,1.0
Personal history of alcoholism,cough,1.0
Other specified abnormalities of plasma proteins,wheezing,0.25
Other specified abnormalities of plasma proteins,shoulder pain,0.25
Other specified abnormalities of plasma proteins,abdominal pain,0.25
Other specified abnormalities of plasma proteins,diarrhea,0.25
"Schizoaffective disorder, bipolar type",nausea and vomiting,0.25
"Schizoaffective disorder, bipolar type",shortness of breath,0.25
"Schizoaffective disorder, bipolar type",dizziness,0.25
"Schizoaffective disorder, bipolar type",headache,0.25
"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy",numbness,0.14285714285714285
"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy",cough,0.14285714285714285
"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy",diarrhea,0.14285714285714285
"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy",night sweats,0.14285714285714285
"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy",shortness of breath,0.14285714285714285
"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy",abdominal pain,0.14285714285714285
"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy",headache,0.14285714285714285
Person on outside of car injured in collision with two- or three-wheeled motor vehicle in nontraffic accident,shortness of breath,0.5
Person on outside of car injured in collision with two- or three-wheeled motor vehicle in nontraffic accident,dizziness,0.5
"Chronic airway obstruction, not elsewhere classified",fatigue,0.07692307692307693
"Chronic airway obstruction, not elsewhere classified",wheezing,0.07692307692307693
"Chronic airway obstruction, not elsewhere classified",cough,0.23076923076923078
"Chronic airway obstruction, not elsewhere classified",shortness of breath,0.15384615384615385
"Chronic airway obstruction, not elsewhere classified",diarrhea,0.15384615384615385
"Chronic airway obstruction, not elsewhere classified",night sweats,0.07692307692307693
"Chronic airway obstruction, not elsewhere classified",abdominal pain,0.07692307692307693
"Chronic airway obstruction, not elsewhere classified",headache,0.07692307692307693
"Chronic airway obstruction, not elsewhere classified",blood clots,0.07692307692307693
Aftercare following surgery for neoplasm,diarrhea,1.0
Person boarding or alighting a car injured in collision with railway train or railway vehicle,cough,0.14285714285714285
Person boarding or alighting a car injured in collision with railway train or railway vehicle,shortness of breath,0.14285714285714285
Person boarding or alighting a car injured in collision with railway train or railway vehicle,night sweats,0.14285714285714285
Person boarding or alighting a car injured in collision with railway train or railway vehicle,hip pain,0.14285714285714285
Person boarding or alighting a car injured in collision with railway train or railway vehicle,diarrhea,0.14285714285714285
Person boarding or alighting a car injured in collision with railway train or railway vehicle,abdominal pain,0.14285714285714285
Person boarding or alighting a car injured in collision with railway train or railway vehicle,headache,0.14285714285714285
Hyperosmolality and hypernatremia,cough,0.5
Hyperosmolality and hypernatremia,shortness of breath,0.5
Liver cell carcinoma,abdominal pain,0.25
Liver cell carcinoma,shortness of breath,0.25
Liver cell carcinoma,dizziness,0.25
Liver cell carcinoma,diarrhea,0.25
Other obstruction of duodenum,cough,0.2
Other obstruction of duodenum,diarrhea,0.2
Other obstruction of duodenum,nausea and vomiting,0.2
Other obstruction of duodenum,abdominal pain,0.2
Other obstruction of duodenum,leg swelling,0.2
"Urinary catheterization as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",joint pain,0.5
"Urinary catheterization as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",elbow pain,0.5
"Opioid type dependence, continuous",abdominal pain,0.5
"Opioid type dependence, continuous",dizziness,0.5
Automatic implantable cardiac defibrillator in situ,fatigue,1.0
Secondary neuroendocrine tumor of other sites,diarrhea,0.5
Secondary neuroendocrine tumor of other sites,dizziness,0.5
Unspecified condition of brain,numbness,0.14285714285714285
Unspecified condition of brain,dizziness,0.14285714285714285
Unspecified condition of brain,diarrhea,0.14285714285714285
Unspecified condition of brain,night sweats,0.14285714285714285
Unspecified condition of brain,muscle pain,0.14285714285714285
Unspecified condition of brain,abdominal pain,0.14285714285714285
Unspecified condition of brain,headache,0.14285714285714285
"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other anaerobes",abdominal pain,0.5
"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other anaerobes",diarrhea,0.5
Other ascites,cough,0.2
Other ascites,abdominal pain,0.4
Other ascites,shortness of breath,0.2
Other ascites,shoulder pain,0.2
"Hemorrhage, unspecified",cough,0.16666666666666666
"Hemorrhage, unspecified",shortness of breath,0.16666666666666666
"Hemorrhage, unspecified",night sweats,0.16666666666666666
"Hemorrhage, unspecified",diarrhea,0.16666666666666666
"Hemorrhage, unspecified",abdominal pain,0.16666666666666666
"Hemorrhage, unspecified",headache,0.16666666666666666
Other specified bacterial agents as the cause of diseases classified elsewhere,wheezing,0.2
Other specified bacterial agents as the cause of diseases classified elsewhere,cough,0.2
Other specified bacterial agents as the cause of diseases classified elsewhere,diarrhea,0.2
Other specified bacterial agents as the cause of diseases classified elsewhere,shortness of breath,0.2
Other specified bacterial agents as the cause of diseases classified elsewhere,nausea and vomiting,0.2
"Unspecified dementia, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety",abdominal pain,0.2857142857142857
"Unspecified dementia, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety",shortness of breath,0.14285714285714285
"Unspecified dementia, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety",dizziness,0.14285714285714285
"Unspecified dementia, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety",cough,0.14285714285714285
"Unspecified dementia, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety",diarrhea,0.14285714285714285
"Unspecified dementia, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety",headache,0.14285714285714285
Dependence on renal dialysis,wheezing,0.25
Dependence on renal dialysis,cough,0.25
Dependence on renal dialysis,shortness of breath,0.25
Dependence on renal dialysis,numbness,0.25
"Unspecified asthma, uncomplicated",abdominal pain,1.0
"Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere",dizziness,0.16666666666666666
"Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere",cough,0.16666666666666666
"Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere",shortness of breath,0.16666666666666666
"Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere",night sweats,0.16666666666666666
"Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere",diarrhea,0.16666666666666666
"Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere",headache,0.16666666666666666
"Mild intermittent asthma, uncomplicated",pelvic pain,0.2
"Mild intermittent asthma, uncomplicated",vaginal bleeding,0.2
"Mild intermittent asthma, uncomplicated",diarrhea,0.2
"Mild intermittent asthma, uncomplicated",abdominal pain,0.2
"Mild intermittent asthma, uncomplicated",vaginal discharge,0.2
Acute systolic (congestive) heart failure,wheezing,1.0
Person boarding or alighting a pedal cycle injured in collision with pedestrian or animal,cough,1.0
"Pneumonia, unspecified organism",cough,0.3333333333333333
"Pneumonia, unspecified organism",fatigue,0.16666666666666666
"Pneumonia, unspecified organism",diarrhea,0.16666666666666666
"Pneumonia, unspecified organism",abdominal pain,0.16666666666666666
"Pneumonia, unspecified organism",petechiae,0.16666666666666666
"Ileus, unspecified",abdominal pain,0.4
"Ileus, unspecified",cough,0.2
"Ileus, unspecified",night sweats,0.2
"Ileus, unspecified",headache,0.2
Acute respiratory failure with hypoxia,cough,0.5
Acute respiratory failure with hypoxia,diarrhea,0.5
Motorcycle driver injured in collision with fixed or stationary object in nontraffic accident,wheezing,0.25
Motorcycle driver injured in collision with fixed or stationary object in nontraffic accident,cough,0.25
Motorcycle driver injured in collision with fixed or stationary object in nontraffic accident,headache,0.25
Motorcycle driver injured in collision with fixed or stationary object in nontraffic accident,vaginal bleeding,0.25
Antidepressants causing adverse effects in therapeutic use,ankle pain,1.0
"Small cell B-cell lymphoma, extranodal and solid organ sites",cough,0.3333333333333333
"Small cell B-cell lymphoma, extranodal and solid organ sites",dizziness,0.3333333333333333
"Small cell B-cell lymphoma, extranodal and solid organ sites",headache,0.3333333333333333
Fluid overload disorder,cough,0.14285714285714285
Fluid overload disorder,shortness of breath,0.14285714285714285
Fluid overload disorder,night sweats,0.14285714285714285
Fluid overload disorder,diarrhea,0.14285714285714285
Fluid overload disorder,abdominal pain,0.14285714285714285
Fluid overload disorder,vaginal dryness,0.14285714285714285
Fluid overload disorder,headache,0.14285714285714285
Acute respiratory failure,wheezing,0.25
Acute respiratory failure,cough,0.25
Acute respiratory failure,shortness of breath,0.25
Acute respiratory failure,diarrhea,0.25
Acquired absence of unspecified breast and nipple,shortness of breath,1.0
Other and unspecified infection due to central venous catheter,wheezing,0.25
Other and unspecified infection due to central venous catheter,cough,0.25
Other and unspecified infection due to central venous catheter,abdominal pain,0.25
Other and unspecified infection due to central venous catheter,diarrhea,0.25
Obstruction of bile duct,dizziness,0.125
Obstruction of bile duct,wheezing,0.125
Obstruction of bile duct,diarrhea,0.125
Obstruction of bile duct,abdominal pain,0.25
Obstruction of bile duct,headache,0.125
Obstruction of bile duct,elevated liver enzymes,0.125
Obstruction of bile duct,night sweats,0.125
Sickle-cell trait,numbness,0.3333333333333333
Sickle-cell trait,eosinophilia,0.3333333333333333
Sickle-cell trait,night sweats,0.3333333333333333
"Mantle cell lymphoma, intrathoracic lymph nodes",dizziness,0.2
"Mantle cell lymphoma, intrathoracic lymph nodes",fatigue,0.2
"Mantle cell lymphoma, intrathoracic lymph nodes",cough,0.2
"Mantle cell lymphoma, intrathoracic lymph nodes",shortness of breath,0.2
"Mantle cell lymphoma, intrathoracic lymph nodes",night sweats,0.2
"Interstitial pulmonary disease, unspecified",cough,0.3333333333333333
"Interstitial pulmonary disease, unspecified",shortness of breath,0.3333333333333333
"Interstitial pulmonary disease, unspecified",diarrhea,0.3333333333333333
"Other mechanical complication of nephrostomy catheter, initial encounter",frequent bowel movements,0.25
"Other mechanical complication of nephrostomy catheter, initial encounter",abdominal pain,0.25
"Other mechanical complication of nephrostomy catheter, initial encounter",diarrhea,0.25
"Other mechanical complication of nephrostomy catheter, initial encounter",vaginal bleeding,0.25
Polymyalgia rheumatica,cough,0.3333333333333333
Polymyalgia rheumatica,abdominal pain,0.3333333333333333
Polymyalgia rheumatica,diarrhea,0.3333333333333333
"Unspecified car occupant injured in collision with car, pick-up truck or van in nontraffic accident",cough,0.5
"Unspecified car occupant injured in collision with car, pick-up truck or van in nontraffic accident",headache,0.25
"Unspecified car occupant injured in collision with car, pick-up truck or van in nontraffic accident",shortness of breath,0.25
Acute respiratory failure with hypercapnia,cough,0.2
Acute respiratory failure with hypercapnia,shortness of breath,0.2
Acute respiratory failure with hypercapnia,diarrhea,0.2
Acute respiratory failure with hypercapnia,abdominal pain,0.2
Acute respiratory failure with hypercapnia,headache,0.2
"Obesity, unspecified",cough,0.14285714285714285
"Obesity, unspecified",abdominal pain,0.21428571428571427
"Obesity, unspecified",diarrhea,0.14285714285714285
"Obesity, unspecified",dizziness,0.07142857142857142
"Obesity, unspecified",fatigue,0.14285714285714285
"Obesity, unspecified",wheezing,0.07142857142857142
"Obesity, unspecified",shortness of breath,0.14285714285714285
"Obesity, unspecified",headache,0.07142857142857142
Resistance to unspecified beta lactam antibiotics,wheezing,0.3333333333333333
Resistance to unspecified beta lactam antibiotics,cough,0.3333333333333333
Resistance to unspecified beta lactam antibiotics,abdominal pain,0.3333333333333333
"Bronchitis and pneumonitis due to chemicals, gases, fumes and vapors",wheezing,0.16666666666666666
"Bronchitis and pneumonitis due to chemicals, gases, fumes and vapors",cough,0.16666666666666666
"Bronchitis and pneumonitis due to chemicals, gases, fumes and vapors",diarrhea,0.16666666666666666
"Bronchitis and pneumonitis due to chemicals, gases, fumes and vapors",night sweats,0.16666666666666666
"Bronchitis and pneumonitis due to chemicals, gases, fumes and vapors",shortness of breath,0.16666666666666666
"Bronchitis and pneumonitis due to chemicals, gases, fumes and vapors",abdominal pain,0.16666666666666666
Presence of cardiac pacemaker,wheezing,0.25
Presence of cardiac pacemaker,cough,0.25
Presence of cardiac pacemaker,shortness of breath,0.25
Presence of cardiac pacemaker,fatigue,0.25
"Other noninflammatory disorders of ovary, fallopian tube, and broad ligament",cough,1.0
Long term (current) use of insulin,fatigue,1.0
"Acute embolism and thrombosis of deep veins of upper extremity, bilateral",wheezing,0.5
"Acute embolism and thrombosis of deep veins of upper extremity, bilateral",blood clots,0.5
Allergy to radiographic dye,nasal congestion,0.1111111111111111
Allergy to radiographic dye,numbness,0.1111111111111111
Allergy to radiographic dye,dizziness,0.1111111111111111
Allergy to radiographic dye,cough,0.1111111111111111
Allergy to radiographic dye,shortness of breath,0.1111111111111111
Allergy to radiographic dye,diarrhea,0.1111111111111111
Allergy to radiographic dye,nosebleeds,0.1111111111111111
Allergy to radiographic dye,abdominal pain,0.1111111111111111
Allergy to radiographic dye,rectal bleeding,0.1111111111111111
Hyposmolality and/or hyponatremia,numbness,0.125
Hyposmolality and/or hyponatremia,fatigue,0.125
Hyposmolality and/or hyponatremia,cough,0.125
Hyposmolality and/or hyponatremia,shortness of breath,0.125
Hyposmolality and/or hyponatremia,night sweats,0.125
Hyposmolality and/or hyponatremia,diarrhea,0.125
Hyposmolality and/or hyponatremia,abdominal pain,0.125
Hyposmolality and/or hyponatremia,headache,0.125
"Parastomal hernia with obstruction, without gangrene",dizziness,0.16666666666666666
"Parastomal hernia with obstruction, without gangrene",fatigue,0.16666666666666666
"Parastomal hernia with obstruction, without gangrene",blood clots,0.16666666666666666
"Parastomal hernia with obstruction, without gangrene",shortness of breath,0.16666666666666666
"Parastomal hernia with obstruction, without gangrene",abdominal pain,0.16666666666666666
"Parastomal hernia with obstruction, without gangrene",headache,0.16666666666666666
"Heart failure, unspecified",cough,0.14285714285714285
"Heart failure, unspecified",shortness of breath,0.14285714285714285
"Heart failure, unspecified",night sweats,0.14285714285714285
"Heart failure, unspecified",diarrhea,0.14285714285714285
"Heart failure, unspecified",abdominal pain,0.14285714285714285
"Heart failure, unspecified",leg swelling,0.14285714285714285
"Heart failure, unspecified",headache,0.14285714285714285
"Myalgia and myositis, unspecified",wheezing,0.5
"Myalgia and myositis, unspecified",headache,0.5
Epigastric pain,rectal bleeding,0.3333333333333333
Epigastric pain,abdominal pain,0.3333333333333333
Epigastric pain,diarrhea,0.3333333333333333
Glaucoma associated with systemic syndromes,numbness,0.3333333333333333
Glaucoma associated with systemic syndromes,dizziness,0.3333333333333333
Glaucoma associated with systemic syndromes,headache,0.3333333333333333
Other sites of candidiasis,cough,0.5
Other sites of candidiasis,dizziness,0.5
Morbid (severe) obesity due to excess calories,cough,1.0
"Swelling, mass, or lump in chest",cough,0.5
"Swelling, mass, or lump in chest",shortness of breath,0.5
Infection and inflammatory reaction due to indwelling urinary catheter,wheezing,0.3333333333333333
Infection and inflammatory reaction due to indwelling urinary catheter,cough,0.3333333333333333
Infection and inflammatory reaction due to indwelling urinary catheter,shortness of breath,0.3333333333333333
"Spinal stenosis, unspecified region",numbness,0.14285714285714285
"Spinal stenosis, unspecified region",wheezing,0.14285714285714285
"Spinal stenosis, unspecified region",cough,0.14285714285714285
"Spinal stenosis, unspecified region",shortness of breath,0.14285714285714285
"Spinal stenosis, unspecified region",night sweats,0.14285714285714285
"Spinal stenosis, unspecified region",abdominal pain,0.14285714285714285
"Spinal stenosis, unspecified region",headache,0.14285714285714285
Cellulitis and abscess of upper arm and forearm,fatigue,0.2
Cellulitis and abscess of upper arm and forearm,wheezing,0.2
Cellulitis and abscess of upper arm and forearm,cough,0.2
Cellulitis and abscess of upper arm and forearm,diarrhea,0.2
Cellulitis and abscess of upper arm and forearm,petechiae,0.2
Chronic total occlusion of artery of the extremities,fatigue,0.2
Chronic total occlusion of artery of the extremities,cough,0.2
Chronic total occlusion of artery of the extremities,shortness of breath,0.2
Chronic total occlusion of artery of the extremities,nausea and vomiting,0.2
Chronic total occlusion of artery of the extremities,high white blood cell count,0.2
"Hypothyroidism, unspecified",cough,0.3333333333333333
"Hypothyroidism, unspecified",leg swelling,0.3333333333333333
"Hypothyroidism, unspecified",headache,0.3333333333333333
"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",wheezing,0.3333333333333333
"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",cough,0.3333333333333333
"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",shortness of breath,0.3333333333333333
"Body mass index [BMI] 33.0-33.9, adult",joint pain,0.1
"Body mass index [BMI] 33.0-33.9, adult",cough,0.1
"Body mass index [BMI] 33.0-33.9, adult",shortness of breath,0.1
"Body mass index [BMI] 33.0-33.9, adult",night sweats,0.1
"Body mass index [BMI] 33.0-33.9, adult",muscle pain,0.1
"Body mass index [BMI] 33.0-33.9, adult",diarrhea,0.1
"Body mass index [BMI] 33.0-33.9, adult",hip pain,0.1
"Body mass index [BMI] 33.0-33.9, adult",leg pain,0.1
"Body mass index [BMI] 33.0-33.9, adult",abdominal pain,0.1
"Body mass index [BMI] 33.0-33.9, adult",headache,0.1
Carpal tunnel syndrome,wheezing,0.3333333333333333
Carpal tunnel syndrome,shortness of breath,0.3333333333333333
Carpal tunnel syndrome,dizziness,0.3333333333333333
"Malignant neoplasm of breast (female), unspecified",shortness of breath,0.3333333333333333
"Malignant neoplasm of breast (female), unspecified",fatigue,0.3333333333333333
"Malignant neoplasm of breast (female), unspecified",abdominal pain,0.3333333333333333
"Unspecified osteoarthritis, unspecified site",abdominal pain,0.5
"Unspecified osteoarthritis, unspecified site",diarrhea,0.5
Calculus of gallbladder with acute cholecystitis without obstruction,shortness of breath,0.3333333333333333
Calculus of gallbladder with acute cholecystitis without obstruction,abdominal pain,0.3333333333333333
Calculus of gallbladder with acute cholecystitis without obstruction,cough,0.3333333333333333
Secondary malignant neoplasm of retroperitoneum and peritoneum,vaginal bleeding,0.2
Secondary malignant neoplasm of retroperitoneum and peritoneum,nipple discharge,0.2
Secondary malignant neoplasm of retroperitoneum and peritoneum,nausea and vomiting,0.2
Secondary malignant neoplasm of retroperitoneum and peritoneum,abdominal pain,0.2
Secondary malignant neoplasm of retroperitoneum and peritoneum,vaginal discharge,0.2
Car passenger injured in collision with heavy transport vehicle or bus in nontraffic accident,wheezing,1.0
Cirrhosis of liver without mention of alcohol,abdominal pain,1.0
"Surgical procedure, unspecified as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",wheezing,0.25
"Surgical procedure, unspecified as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",cough,0.25
"Surgical procedure, unspecified as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",abdominal pain,0.25
"Surgical procedure, unspecified as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",diarrhea,0.25
"Bradycardia, unspecified",shortness of breath,0.16666666666666666
"Bradycardia, unspecified",abdominal pain,0.16666666666666666
"Bradycardia, unspecified",dizziness,0.3333333333333333
"Bradycardia, unspecified",vaginal bleeding,0.16666666666666666
"Bradycardia, unspecified",nosebleeds,0.16666666666666666
Cystitis cystica,dry orgasm,0.5
Cystitis cystica,abdominal pain,0.5
Other specified aplastic anemias,cough,0.16666666666666666
Other specified aplastic anemias,shortness of breath,0.16666666666666666
Other specified aplastic anemias,diarrhea,0.16666666666666666
Other specified aplastic anemias,low white blood cell count,0.16666666666666666
Other specified aplastic anemias,abdominal pain,0.16666666666666666
Other specified aplastic anemias,headache,0.16666666666666666
Closed fracture of six ribs,cough,0.5
Closed fracture of six ribs,shortness of breath,0.5
Hydroureter,cough,0.3333333333333333
Hydroureter,numbness,0.3333333333333333
Hydroureter,abdominal pain,0.3333333333333333
Acute and subacute necrosis of liver,shortness of breath,0.5
Acute and subacute necrosis of liver,fatigue,0.5
Other specified viral infection,abdominal pain,0.5
Other specified viral infection,diarrhea,0.5
Acute venous embolism and thrombosis of deep vessels of distal lower extremity,cough,0.125
Acute venous embolism and thrombosis of deep vessels of distal lower extremity,shortness of breath,0.125
Acute venous embolism and thrombosis of deep vessels of distal lower extremity,night sweats,0.125
Acute venous embolism and thrombosis of deep vessels of distal lower extremity,diarrhea,0.125
Acute venous embolism and thrombosis of deep vessels of distal lower extremity,leg pain,0.125
Acute venous embolism and thrombosis of deep vessels of distal lower extremity,abdominal pain,0.125
Acute venous embolism and thrombosis of deep vessels of distal lower extremity,brain lesions,0.125
Acute venous embolism and thrombosis of deep vessels of distal lower extremity,headache,0.125
Sicca syndrome,abdominal pain,0.5
Sicca syndrome,nausea and vomiting,0.5
"Spinal stenosis, lumbar region, without neurogenic claudication",numbness,0.5
"Spinal stenosis, lumbar region, without neurogenic claudication",leg pain,0.5
Operating room of hospital as the place of occurrence of the external cause,numbness,1.0
Thoracic aneurysm without mention of rupture,headache,1.0
Hypertensive urgency,cough,0.25
Hypertensive urgency,abdominal pain,0.25
Hypertensive urgency,shortness of breath,0.25
Hypertensive urgency,diarrhea,0.25
Mitral valve disorders,nasal congestion,0.125
Mitral valve disorders,cough,0.125
Mitral valve disorders,blood clots,0.125
Mitral valve disorders,shortness of breath,0.125
Mitral valve disorders,night sweats,0.125
Mitral valve disorders,diarrhea,0.125
Mitral valve disorders,abdominal pain,0.125
Mitral valve disorders,headache,0.125
Unspecified transient cerebral ischemia,cough,0.3333333333333333
Unspecified transient cerebral ischemia,numbness,0.3333333333333333
Unspecified transient cerebral ischemia,headache,0.3333333333333333
"Hallucinations, unspecified",shortness of breath,1.0
C5-C7 level with central cord syndrome,headache,1.0
Other primary cardiomyopathies,fatigue,0.16666666666666666
Other primary cardiomyopathies,cough,0.16666666666666666
Other primary cardiomyopathies,diarrhea,0.16666666666666666
Other primary cardiomyopathies,shortness of breath,0.16666666666666666
Other primary cardiomyopathies,abdominal pain,0.16666666666666666
Other primary cardiomyopathies,headache,0.16666666666666666
Myalgia,numbness,0.2
Myalgia,cough,0.2
Myalgia,shortness of breath,0.2
Myalgia,diarrhea,0.2
Myalgia,headache,0.2
"Coma scale, best verbal response, inappropriate words, at hospital admission",wheezing,0.2
"Coma scale, best verbal response, inappropriate words, at hospital admission",cough,0.2
"Coma scale, best verbal response, inappropriate words, at hospital admission",shortness of breath,0.2
"Coma scale, best verbal response, inappropriate words, at hospital admission",diarrhea,0.2
"Coma scale, best verbal response, inappropriate words, at hospital admission",leg swelling,0.2
"Acquired absence of organ, genital organs",wheezing,0.5
"Acquired absence of organ, genital organs",shortness of breath,0.5
Other nonspecific abnormal serum enzyme levels,pelvic pain,0.2
Other nonspecific abnormal serum enzyme levels,cough,0.2
Other nonspecific abnormal serum enzyme levels,diarrhea,0.2
Other nonspecific abnormal serum enzyme levels,hip pain,0.2
Other nonspecific abnormal serum enzyme levels,shortness of breath,0.2
"Fall on same level from slipping, tripping and stumbling without subsequent striking against object, initial encounter",dizziness,0.14285714285714285
"Fall on same level from slipping, tripping and stumbling without subsequent striking against object, initial encounter",cough,0.14285714285714285
"Fall on same level from slipping, tripping and stumbling without subsequent striking against object, initial encounter",shortness of breath,0.14285714285714285
"Fall on same level from slipping, tripping and stumbling without subsequent striking against object, initial encounter",night sweats,0.14285714285714285
"Fall on same level from slipping, tripping and stumbling without subsequent striking against object, initial encounter",diarrhea,0.14285714285714285
"Fall on same level from slipping, tripping and stumbling without subsequent striking against object, initial encounter",leg pain,0.14285714285714285
"Fall on same level from slipping, tripping and stumbling without subsequent striking against object, initial encounter",abdominal pain,0.14285714285714285
Mechanical complication of gastrostomy,wheezing,0.5
Mechanical complication of gastrostomy,shortness of breath,0.5
Other genetic carrier status,wheezing,0.16666666666666666
Other genetic carrier status,cough,0.16666666666666666
Other genetic carrier status,diarrhea,0.16666666666666666
Other genetic carrier status,shortness of breath,0.16666666666666666
Other genetic carrier status,nausea and vomiting,0.16666666666666666
Other genetic carrier status,abdominal pain,0.16666666666666666
Do not resuscitate,numbness,0.125
Do not resuscitate,dizziness,0.125
Do not resuscitate,wheezing,0.125
Do not resuscitate,cough,0.125
Do not resuscitate,blood clots,0.125
Do not resuscitate,shortness of breath,0.125
Do not resuscitate,leg pain,0.125
Do not resuscitate,abdominal pain,0.125
"Viral intestinal infection, unspecified",abdominal pain,0.5
"Viral intestinal infection, unspecified",nausea and vomiting,0.5
Chronic systolic heart failure,wheezing,0.14285714285714285
Chronic systolic heart failure,cough,0.14285714285714285
Chronic systolic heart failure,shortness of breath,0.14285714285714285
Chronic systolic heart failure,night sweats,0.14285714285714285
Chronic systolic heart failure,diarrhea,0.14285714285714285
Chronic systolic heart failure,abdominal pain,0.14285714285714285
Chronic systolic heart failure,headache,0.14285714285714285
Acute bronchitis,wheezing,0.14285714285714285
Acute bronchitis,cough,0.14285714285714285
Acute bronchitis,diarrhea,0.14285714285714285
Acute bronchitis,shortness of breath,0.14285714285714285
Acute bronchitis,muscle pain,0.14285714285714285
Acute bronchitis,runny nose,0.14285714285714285
Acute bronchitis,abdominal pain,0.14285714285714285
Delirium due to known physiological condition,shortness of breath,0.25
Delirium due to known physiological condition,dizziness,0.25
Delirium due to known physiological condition,fatigue,0.25
Delirium due to known physiological condition,nausea and vomiting,0.25
Other chronic pain,cough,0.16666666666666666
Other chronic pain,shoulder pain,0.16666666666666666
Other chronic pain,shortness of breath,0.16666666666666666
Other chronic pain,diarrhea,0.16666666666666666
Other chronic pain,abdominal pain,0.16666666666666666
Other chronic pain,headache,0.16666666666666666
"Disorder of mineral metabolism, unspecified",shortness of breath,0.3333333333333333
"Disorder of mineral metabolism, unspecified",abdominal pain,0.3333333333333333
"Disorder of mineral metabolism, unspecified",diarrhea,0.3333333333333333
